product_id,product_name,category,product_weight_kg,fragility_index,shipping_type,weight_category,fragility_category
1363,Chocolate Box - Center Filled,Food,0.72,2,Air,Light,Low Fragility
1364,Cereal Box - Protein Oats,Food,0.62,2,Road,Light,Low Fragility
1365,Cereal Box - Fruit Rings,Food,0.6,2,Road,Light,Low Fragility
1366,Cereal Box - Corn Honey,Food,0.59,2,Road,Light,Low Fragility
1367,Cereal Packet - Multigrain,Food,0.53,2,Road,Light,Low Fragility
1368,Cereal Packet - Ragi Mix,Food,0.52,2,Road,Light,Low Fragility
1369,Cereal Packet - Millet Mix,Food,0.51,2,Road,Light,Low Fragility
1370,Tea Box - Rose,Food,0.35,2,Air,Very Light,Low Fragility
1371,Tea Box - Masala Strong,Food,0.37,2,Air,Very Light,Low Fragility
1372,Tea Box - Green Detox,Food,0.34,2,Air,Very Light,Low Fragility
1373,Coffee Pack - South Blend,Food,0.41,2,Air,Very Light,Low Fragility
1374,Coffee Pack - House Blend,Food,0.4,2,Air,Very Light,Low Fragility
1375,Coffee Pack - Premium Gold,Food,0.42,2,Air,Very Light,Low Fragility
1376,Granola Pack - Almond Honey,Food,0.64,2,Road,Light,Low Fragility
1377,Granola Pack - Seeds & Berries,Food,0.65,2,Road,Light,Low Fragility
1378,Granola Pack - Nut Clusters,Food,0.66,2,Road,Light,Low Fragility
1379,Instant Noodles Pack - Manchurian,Food,0.52,2,Road,Light,Low Fragility
1380,Instant Noodles Pack - Hot Garlic,Food,0.53,2,Road,Light,Low Fragility
1381,Instant Noodles Pack - Curry Cup,Food,0.42,2,Road,Very Light,Low Fragility
1382,Rice Bag 1kg Premium,Food,1.0,1,Road,Light,Low Fragility
1383,Rice Bag 2kg Premium,Food,2.0,1,Road,Light,Low Fragility
1384,Rice Bag 3kg Premium,Food,3.0,1,Road,Medium,Low Fragility
1385,Sugar Pack 500g Premium,Food,0.5,1,Road,Very Light,Low Fragility
1386,Sugar Pack 1.5kg Premium,Food,1.5,1,Road,Light,Low Fragility
1387,Sugar Pack 2.5kg Premium,Food,2.5,1,Road,Medium,Low Fragility
1388,Cookie Tin - Almond Crunch,Food,1.22,2,Road,Light,Low Fragility
1389,Cookie Tin - Cashew Delight,Food,1.24,2,Road,Light,Low Fragility
1390,Cookie Tin - Nut Mix,Food,1.26,2,Road,Light,Low Fragility
1391,Chocolate Bag - Mini Bars,Food,0.47,2,Air,Very Light,Low Fragility
1392,Chocolate Bag - Crisp Chunks,Food,0.48,2,Air,Very Light,Low Fragility
1393,Chocolate Bag - Toffee Crunch,Food,0.46,2,Air,Very Light,Low Fragility
1394,Spice Jar Set - Spice Essentials,Food,0.96,2,Air,Light,Low Fragility
1395,Spice Jar Set - Regional Mix,Food,0.99,2,Air,Light,Low Fragility
1396,Spice Jar Set - Festive Spices,Food,0.97,2,Air,Light,Low Fragility
1397,Frozen Veggie Pack - Carrot Mix,Food,1.22,2,Air,Light,Low Fragility
1398,Frozen Veggie Pack - Cauliflower Mix,Food,1.24,2,Air,Light,Low Fragility
1399,Frozen Veggie Pack - Veg Medley,Food,1.26,2,Air,Light,Low Fragility
1400,Frozen Veggie Pack - Stir Fry Pro,Food,1.3,2,Air,Light,Low Fragility
1401,Wireless Mouse - Ergonomic,Electronics,0.19,3,Air,Very Light,Medium Fragility
1402,Wireless Mouse - Office Pro,Electronics,0.16,3,Air,Very Light,Medium Fragility
1403,Wireless Mouse - Nano,Electronics,0.12,3,Air,Very Light,Medium Fragility
1404,Smartphone - Lite,Electronics,0.28,5,Air,Very Light,Very High Fragility
1405,Smartphone - Plus Max,Electronics,0.37,5,Air,Very Light,Very High Fragility
1406,Smartphone - Creator,Electronics,0.35,5,Air,Very Light,Very High Fragility
1407,Tablet - Pro Note,Electronics,0.7,4,Air,Light,High Fragility
1408,Tablet - Slim Media,Electronics,0.63,4,Air,Light,High Fragility
1409,Tablet - Budget Study,Electronics,0.56,4,Air,Light,High Fragility
1410,Laptop - Basic Home,Electronics,2.1,5,Air,Medium,Very High Fragility
1411,Laptop - Gaming Pro,Electronics,3.5,5,Air,Medium,Very High Fragility
1412,Laptop - Design Studio,Electronics,3.3,5,Air,Medium,Very High Fragility
1413,Headphones - DJ Pro,Electronics,0.44,4,Air,Very Light,High Fragility
1414,Headphones - Travel Lite,Electronics,0.3,4,Air,Very Light,High Fragility
1415,Headphones - Bass Pro,Electronics,0.36,4,Air,Very Light,High Fragility
1416,Bluetooth Speaker - Tall,Electronics,1.4,4,Road,Light,High Fragility
1417,Bluetooth Speaker - Glow,Electronics,0.9,4,Road,Light,High Fragility
1418,Bluetooth Speaker - Dual,Electronics,1.1,4,Road,Light,High Fragility
1419,Power Bank - Travel Slim,Electronics,0.23,3,Air,Very Light,Medium Fragility
1420,Power Bank - Compact Max,Electronics,0.32,3,Air,Very Light,Medium Fragility
1421,Power Bank - Triple USB,Electronics,0.3,3,Air,Very Light,Medium Fragility
1422,USB Flash Drive - Micro,Electronics,0.05,2,Air,Very Light,Low Fragility
1423,USB Flash Drive - Slider,Electronics,0.06,2,Air,Very Light,Low Fragility
1424,USB Flash Drive - Swivel,Electronics,0.06,2,Air,Very Light,Low Fragility
1425,Router - High Speed,Electronics,0.6,3,Road,Light,Medium Fragility
1426,Router - Gaming,Electronics,0.74,3,Road,Light,Medium Fragility
1427,Router - Smart Home,Electronics,0.55,3,Road,Light,Medium Fragility
1428,"LED Monitor 23"" FHD",Electronics,3.7,4,Sea,Medium,High Fragility
1429,"LED Monitor 27"" FHD",Electronics,4.3,4,Sea,Medium,High Fragility
1430,"LED Monitor 29"" UltraWide",Electronics,5.0,4,Sea,Medium,High Fragility
1431,"Smart TV 43"" UHD",Electronics,8.4,4,Sea,Heavy,High Fragility
1432,"Smart TV 50"" UHD",Electronics,10.2,4,Sea,Heavy,High Fragility
1433,"Smart TV 55"" UHD",Electronics,11.1,4,Sea,Heavy,High Fragility
1434,Graphic Tablet - Office,Electronics,0.92,4,Air,Light,High Fragility
1435,Graphic Tablet - Animation,Electronics,1.28,4,Air,Light,High Fragility
1436,Graphic Tablet - Signature,Electronics,1.38,4,Air,Light,High Fragility
1437,Office Paper Ream - Copier,Paper Product,2.25,1,Road,Medium,Low Fragility
1438,Office Paper Ream - Bright Pro,Paper Product,2.32,1,Road,Medium,Low Fragility
1439,Office Paper Ream - Eco Recycled,Paper Product,2.05,1,Road,Medium,Low Fragility
1440,Notebook - Eco A5,Paper Product,0.3,1,Road,Very Light,Low Fragility
1441,Notebook - Eco A4,Paper Product,0.5,1,Road,Very Light,Low Fragility
1442,Notebook - Eco B5,Paper Product,0.42,1,Road,Very Light,Low Fragility
1443,Book - Travel Stories,Paper Product,0.88,1,Road,Light,Low Fragility
1444,Book - Inspirational,Paper Product,0.94,1,Road,Light,Low Fragility
1445,Book - Children Classic,Paper Product,0.82,1,Road,Light,Low Fragility
1446,Diary - Classic Hard,Paper Product,0.56,1,Road,Light,Low Fragility
1447,Diary - Daily Planner,Paper Product,0.52,1,Road,Light,Low Fragility
1448,Diary - Monthly Planner,Paper Product,0.5,1,Road,Very Light,Low Fragility
1449,Children Story Book - My First Stories,Paper Product,0.43,1,Road,Very Light,Low Fragility
1450,Children Story Book - Big Adventures,Paper Product,0.52,1,Road,Light,Low Fragility
1451,Coloring Book Set - Learning Pack,Paper Product,1.15,1,Road,Light,Low Fragility
1452,Coloring Book Set - Fun Pack,Paper Product,1.25,1,Road,Light,Low Fragility
1453,Coloring Book Set - Activity Pack,Paper Product,1.3,1,Road,Light,Low Fragility
1454,Recipe Book - Regional,Paper Product,0.68,1,Road,Light,Low Fragility
1455,Recipe Book - Quick Meals,Paper Product,0.64,1,Road,Light,Low Fragility
1456,Recipe Book - Vegan Special,Paper Product,0.7,1,Road,Light,Low Fragility
1457,Planner Notebook - Student Year,Paper Product,0.56,1,Air,Light,Low Fragility
1458,Planner Notebook - Office Year,Paper Product,0.58,1,Air,Light,Low Fragility
1459,Planner Notebook - Home Planner,Paper Product,0.55,1,Air,Light,Low Fragility
1460,Hardcover Novel - Modern Classic,Paper Product,1.06,1,Road,Light,Low Fragility
1461,Hardcover Novel - Thriller,Paper Product,1.08,1,Road,Light,Low Fragility
1462,Hardcover Novel - Fantasy,Paper Product,1.1,1,Road,Light,Low Fragility
1463,Magazine Bundle - Health Weekly,Paper Product,0.84,1,Road,Light,Low Fragility
1464,Magazine Bundle - Sports Weekly,Paper Product,0.86,1,Road,Light,Low Fragility
1465,Magazine Bundle - Kids Monthly,Paper Product,0.89,1,Road,Light,Low Fragility
1466,Perfume Bottle - Summer Breeze,Cosmetics,0.23,4,Road,Very Light,High Fragility
1467,Perfume Bottle - Winter Night,Cosmetics,0.25,4,Road,Very Light,High Fragility
1468,Perfume Bottle - Spring Bloom,Cosmetics,0.22,4,Road,Very Light,High Fragility
1469,Perfume Set - Summer,Cosmetics,0.79,4,Road,Light,High Fragility
1470,Perfume Set - Winter,Cosmetics,0.83,4,Road,Light,High Fragility
1471,Perfume Set - Spring,Cosmetics,0.81,4,Road,Light,High Fragility
1472,Shampoo Bottle - Color Shield,Cosmetics,0.42,3,Road,Very Light,Medium Fragility
1473,Shampoo Bottle - Smooth Max,Cosmetics,0.44,3,Road,Very Light,Medium Fragility
1474,Shampoo Bottle - Volume Max,Cosmetics,0.43,3,Road,Very Light,Medium Fragility
1475,Shampoo Pack - Color Care,Cosmetics,0.76,3,Road,Light,Medium Fragility
1476,Shampoo Pack - Smooth Care,Cosmetics,0.78,3,Road,Light,Medium Fragility
1477,Shampoo Pack - Volume Care,Cosmetics,0.8,3,Road,Light,Medium Fragility
1478,Face Serum Bottle - Night Glow,Cosmetics,0.19,4,Road,Very Light,High Fragility
1479,Face Serum Bottle - Day Protect,Cosmetics,0.18,4,Road,Very Light,High Fragility
1480,Face Serum Bottle - Spot Fix,Cosmetics,0.17,4,Road,Very Light,High Fragility
1481,Lipstick - Classic Red,Cosmetics,0.11,3,Road,Very Light,Medium Fragility
1482,Lipstick - Soft Coral,Cosmetics,0.1,3,Road,Very Light,Medium Fragility
1483,Lipstick - Deep Berry,Cosmetics,0.1,3,Road,Very Light,Medium Fragility
1484,Compact Powder - Light,Cosmetics,0.12,3,Road,Very Light,Medium Fragility
1485,Compact Powder - Medium,Cosmetics,0.13,3,Road,Very Light,Medium Fragility
1486,Compact Powder - Dark,Cosmetics,0.14,3,Road,Very Light,Medium Fragility
1487,Eyeshadow Kit - Nude Basics,Cosmetics,0.25,3,Road,Very Light,Medium Fragility
1488,Eyeshadow Kit - Color Pop,Cosmetics,0.26,3,Road,Very Light,Medium Fragility
1489,Eyeshadow Kit - Festive Glam,Cosmetics,0.27,3,Road,Very Light,Medium Fragility
1490,Nail Polish Set - Daily Wear,Cosmetics,0.3,3,Road,Very Light,Medium Fragility
1491,Nail Polish Set - Glitter Glam,Cosmetics,0.32,3,Road,Very Light,Medium Fragility
1492,Nail Polish Set - Office Ready,Cosmetics,0.29,3,Road,Very Light,Medium Fragility
1493,Sunscreen Lotion SPF20+,Cosmetics,0.29,2,Road,Very Light,Low Fragility
1494,Sunscreen Lotion SPF30+,Cosmetics,0.31,2,Road,Very Light,Low Fragility
1495,Sunscreen Lotion SPF50+,Cosmetics,0.36,2,Road,Very Light,Low Fragility
1496,Beard Oil Bottle - Fresh Mint,Cosmetics,0.16,3,Road,Very Light,Medium Fragility
1497,Beard Oil Bottle - Urban Musk,Cosmetics,0.17,3,Road,Very Light,Medium Fragility
1498,Beard Oil Bottle - Forest Wood,Cosmetics,0.18,3,Road,Very Light,Medium Fragility
1499,Hair Gel Jar - Daily Use,Cosmetics,0.35,2,Road,Very Light,Low Fragility
1500,Hair Gel Jar - Long Hold,Cosmetics,0.39,2,Road,Very Light,Low Fragility
