material_id,material_type,strength_mpa,weight_capacity_kg,biodegradability_percent,co2_emission_kg_per_kg,recyclability_percent,cost_per_kg,industry_use_case,source_type,confidence_level,co2_emission_norm,biodegradability_norm,recyclability_category,recyclability_score,co2_impact_index,strength_norm,capacity_norm,cost_norm,inv_cost_norm,cost_efficiency_index
106.0,Aluminum Foil - Thick Catering,75.0,22.0,1.0,8.2,90.0,155.0,Food Trays,Literature,High,0.5377294357579877,0.01,A,1.0,48.79082256968049,0.7422680412371134,0.01335113484646195,0.4858156028368794,0.5141843971631206,45.51678760977202
107.0,Aluminum Foil - Laminated,70.0,20.0,1.0,8.5,85.0,160.0,Snack Wrap,Estimate,Medium,0.5581237253569001,0.01,B,0.75,40.475050985723996,0.6907216494845361,0.012016021361815754,0.5035460992907801,0.4964539007092199,42.88296364151252
108.0,Aluminum Foil - Pharma Grade,72.0,18.0,1.0,8.3,92.0,165.0,Blister Packs,Estimate,Medium,0.5445275322909586,0.01,A,1.0,48.51889870836166,0.711340206185567,0.010680907877169559,0.5212765957446809,0.4787234042553191,43.13573761139734
109.0,Aluminum Foil - Industrial,80.0,25.0,1.0,8.8,90.0,170.0,Insulation,Estimate,Medium,0.5785180149558125,0.01,A,1.0,47.1592794017675,0.7938144329896907,0.015353805073431242,0.5390070921985816,0.46099290780141844,46.042978705833114
110.0,Glass Bottle - Lightweight,85.0,18.0,0.0,2.3,95.0,115.0,Beverage,Estimate,Medium,0.13664174031271242,0.0,A,1.0,64.53433038749151,0.845360824742268,0.010680907877169559,0.34397163120567376,0.6560283687943262,53.8157112898356
111.0,Glass Bottle - Returnable,95.0,28.0,0.0,2.7,98.0,125.0,Beverage Refill,Literature,High,0.16383412644459552,0.0,A,1.0,63.446634942216185,0.9484536082474226,0.017356475300400534,0.37943262411347517,0.6205673758865249,57.075859865504675
112.0,Glass Bottle - Amber,90.0,25.0,0.0,2.6,95.0,122.0,Beverages & Pharma,Literature,High,0.15703602991162474,0.0,A,1.0,63.71855880353501,0.8969072164948454,0.015353805073431242,0.36879432624113473,0.6312056737588653,55.27307302476272
113.0,Glass Bottle - Fluted,92.0,26.0,0.0,2.5,95.0,124.0,Premium Drinks,Estimate,Medium,0.15023793337865396,0.0,A,1.0,63.99048266485384,0.9175257731958762,0.01602136181575434,0.375886524822695,0.624113475177305,55.905076037626834
114.0,Glass Bottle - Thick Wall,100.0,30.0,0.0,2.8,95.0,130.0,Spirits,Estimate,Medium,0.17063222297756625,0.0,A,1.0,63.17471108089735,1.0,0.018691588785046728,0.3971631205673759,0.6028368794326241,58.64585404653013
115.0,Steel Can - Thin Wall,75.0,18.0,0.0,5.8,90.0,95.0,Foods,Literature,High,0.37457511896668927,0.0,A,1.0,55.01699524133243,0.7422680412371134,0.010680907877169559,0.2730496453900709,0.7269503546099291,51.819659524097496
116.0,Steel Can - Heavy Wall,85.0,24.0,0.0,6.2,90.0,105.0,Bulk Foods,Literature,High,0.4017675050985724,0.0,A,1.0,53.92929979605711,0.845360824742268,0.014686248331108143,0.30851063829787234,0.6914893617021276,54.999701290687796
117.0,Steel Can - Aerosol,80.0,20.0,0.0,6.1,88.0,102.0,Personal Care,Estimate,Medium,0.3949694085656016,0.0,B,0.75,46.701223657375934,0.7938144329896907,0.012016021361815754,0.2978723404255319,0.7021276595744681,53.17688774767614
118.0,Steel Can - Easy Open,78.0,19.0,0.0,6.0,90.0,100.0,Ready Foods,Estimate,Medium,0.38817131203263083,0.0,A,1.0,54.473147518694766,0.7731958762886598,0.011348464619492658,0.2907801418439716,0.7092198581560284,52.54488473481202
119.0,Steel Can - BPA Free Lined,80.0,22.0,0.0,6.2,90.0,108.0,Premium Foods,Estimate,Medium,0.4017675050985724,0.0,A,1.0,53.92929979605711,0.7938144329896907,0.01335113484646195,0.3191489361702128,0.6808510638297872,52.5786432798751
120.0,Mixed Plastic (HDPE+PET) - Rigid,62.0,16.0,1.0,3.6,60.0,92.0,Trays & Lids,Estimate,Medium,0.22501699524133242,0.01,C,0.5,46.299320190346705,0.6082474226804123,0.009345794392523364,0.2624113475177305,0.7375886524822695,46.73793031346028
121.0,Mixed Plastic (HDPE+PET) - Film,58.0,14.0,1.0,3.4,60.0,88.0,Multipack Wrap,Estimate,Medium,0.21142080217539086,0.01,C,0.5,46.84316791298437,0.5670103092783505,0.00801068090787717,0.24822695035460993,0.75177304964539,45.47392428773204
122.0,Mixed Plastic (HDPE+PET) - Laminate,60.0,15.0,1.0,3.5,55.0,90.0,Snack Packs,Estimate,Medium,0.21821889870836164,0.01,C,0.5,46.57124405166554,0.5876288659793815,0.008678237650200267,0.2553191489361702,0.7446808510638299,46.105927300596164
123.0,Mixed Plastic (HDPE+PET) - Foam,55.0,12.0,1.0,3.3,50.0,86.0,Cushioning,Estimate,Medium,0.2046227056424201,0.01,C,0.5,47.115091774303195,0.5360824742268041,0.006675567423230975,0.24113475177304963,0.7588652482269503,44.4095234385776
124.0,Mixed Plastic (HDPE+PET) - Shrink,57.0,13.0,1.0,3.4,60.0,89.0,Bottle Bundling,Estimate,Medium,0.21142080217539086,0.01,C,0.5,46.84316791298437,0.5567010309278351,0.007343124165554072,0.25177304964539005,0.74822695035461,44.93514347271832
125.0,Recycled Mixed Plastic - Rigid,60.0,15.0,1.0,2.0,70.0,87.0,Pallets,Estimate,Medium,0.11624745071380013,0.01,B,0.75,58.15010197144799,0.5876288659793815,0.008678237650200267,0.24468085106382978,0.7553191489361702,46.42507623676637
126.0,Recycled Mixed Plastic - Film,55.0,13.0,1.0,1.9,72.0,82.0,Garbage Bags,Estimate,Medium,0.10944935418082935,0.01,B,0.75,58.422025832766835,0.5360824742268041,0.007343124165554072,0.22695035460992907,0.7730496453900709,44.855082055740915
127.0,Recycled Mixed Plastic - Sheet,58.0,14.0,1.0,2.1,68.0,84.0,Construction Boards,Estimate,Medium,0.1230455472467709,0.01,C,0.5,50.37817811012917,0.5670103092783505,0.00801068090787717,0.23404255319148937,0.7659574468085106,45.89945620262566
128.0,Recycled Mixed Plastic - Lumber,62.0,16.0,1.0,2.2,65.0,88.0,Outdoor Furniture,Estimate,Medium,0.12984364377974167,0.01,C,0.5,50.10625424881033,0.6082474226804123,0.009345794392523364,0.24822695035460993,0.75177304964539,47.1634622283539
129.0,Recycled Mixed Plastic - Foam,50.0,11.0,1.0,1.8,70.0,80.0,Cushioning,Estimate,Medium,0.1026512576478586,0.01,B,0.75,58.69394969408566,0.4845360824742268,0.006008010680907877,0.2198581560283688,0.7801418439716312,42.96593893854524
130.0,PLA Compostable Pack - Thin,48.0,9.0,88.0,0.54,70.0,112.0,Snack Trays,Estimate,Medium,0.016995241332426924,0.88,B,0.75,88.22019034670294,0.4639175257731959,0.004672897196261682,0.3333333333333333,0.6666666666666667,38.696887946815686
131.0,PLA Compostable Pack - Thick,52.0,11.0,82.0,0.57,68.0,118.0,Meal Trays,Estimate,Medium,0.01903467029231815,0.82,C,0.5,78.83861318830728,0.5051546391752577,0.006008010680907877,0.3546099290780142,0.6453900709219857,39.748128015097116
132.0,PLA Compostable Pack - Clear,50.0,10.0,85.0,0.55,70.0,115.0,Fresh Produce,Literature,High,0.017675050985724,0.85,B,0.75,87.29299796057104,0.4845360824742268,0.0053404539385847796,0.34397163120567376,0.6560283687943262,39.2225079809564
133.0,PLA Compostable Pack - Matte,49.0,10.0,85.0,0.56,70.0,114.0,Premium Packs,Estimate,Medium,0.01835486063902108,0.85,B,0.75,87.26580557443916,0.4742268041237113,0.0053404539385847796,0.3404255319148936,0.6595744680851063,38.916519825659186
134.0,PLA Compostable Pack - Rigid,53.0,11.0,80.0,0.58,68.0,120.0,Food/Cosmetics,Estimate,Medium,0.019714479945615225,0.8,C,0.5,78.2114208021754,0.5154639175257731,0.006008010680907877,0.3617021276595745,0.6382978723404256,39.947733191670935
135.0,Paper Pulp Tray - Shallow,13.0,9.0,80.0,0.88,88.0,49.0,Fruit & Veg,Estimate,Medium,0.04010876954452754,0.8,B,0.75,84.89564921821889,0.10309278350515463,0.004672897196261682,0.1099290780141844,0.8900709219858156,30.9660259156685
136.0,Paper Pulp Tray - Deep,15.0,11.0,78.0,0.92,86.0,52.0,Ready Meals,Estimate,Medium,0.04282800815771585,0.78,B,0.75,84.18687967369138,0.12371134020618557,0.006008010680907877,0.12056737588652482,0.8794326241134752,31.511672652078914
137.0,Paper Pulp Tray - Coated,14.0,10.0,75.0,0.95,85.0,55.0,Wet Foods,Estimate,Medium,0.04486743711760706,0.75,B,0.75,83.20530251529571,0.1134020618556701,0.0053404539385847796,0.13120567375886524,0.8687943262411347,30.76012587961839
138.0,Paper Pulp Tray - Uncoated,14.0,10.0,82.0,0.9,88.0,50.0,Dry Foods,Estimate,Medium,0.04146838885112169,0.82,B,0.75,85.44126444595513,0.1134020618556701,0.0053404539385847796,0.11347517730496454,0.8865248226950355,31.292040773235414
139.0,Paper Pulp Tray - Heavy Duty,16.0,12.0,75.0,1.0,85.0,58.0,Meat & Fish,Estimate,Medium,0.04826648538409245,0.75,B,0.75,83.0693405846363,0.13402061855670103,0.006675567423230975,0.14184397163120568,0.8581560283687943,31.305772616028797
140.0,Cardboard Sleeve - Light,15.0,10.0,5.0,1.05,92.0,40.0,Food Sleeves,Estimate,Medium,0.051665533650577834,0.05,A,1.0,69.4333786539769,0.12371134020618557,0.0053404539385847796,0.07801418439716312,0.9219858156028369,32.76824169449007
141.0,Cardboard Sleeve - Heavy,17.0,14.0,5.0,1.15,92.0,44.0,Electronics Sleeves,Estimate,Medium,0.058463630183548596,0.05,A,1.0,69.16145479265805,0.14432989690721648,0.00801068090787717,0.09219858156028368,0.9078014184397163,33.247558856716466
142.0,Cardboard Sleeve - Printed,16.0,12.0,5.0,1.12,90.0,45.0,Brand Packaging,Estimate,Medium,0.05642420122365738,0.05,A,1.0,69.2430319510537,0.13402061855670103,0.006675567423230975,0.09574468085106383,0.9042553191489362,32.688751339433054
143.0,Cardboard Sleeve - Recycled,16.0,12.0,5.0,0.9,95.0,41.0,General Sleeves,Estimate,Medium,0.04146838885112169,0.05,A,1.0,69.84126444595513,0.13402061855670103,0.006675567423230975,0.08156028368794327,0.9184397163120568,33.11428325432667
144.0,Cardboard Sleeve - Kraft,16.0,12.0,5.0,1.08,92.0,43.0,Eco Sleeves,Estimate,Medium,0.053704962610469066,0.05,A,1.0,69.35180149558124,0.13402061855670103,0.006675567423230975,0.08865248226950355,0.9113475177304965,32.90151729687986
145.0,PLA Clamshell - Salad,46.0,8.0,80.0,0.5,70.0,118.0,Fresh Salads,Literature,High,0.014276002719238614,0.8,B,0.75,85.92895989123045,0.44329896907216493,0.004005340453938585,0.3546099290780142,0.6453900709219857,37.213821104164325
146.0,PLA Clamshell - Bakery,48.0,9.0,80.0,0.52,70.0,120.0,Bakery Items,Literature,High,0.01563562202583277,0.8,B,0.75,85.87457511896669,0.4639175257731959,0.004672897196261682,0.3617021276595745,0.6382978723404256,37.84582411702845
147.0,PLA Clamshell - Fruit,49.0,9.0,80.0,0.53,70.0,121.0,Berries & Fruit,Estimate,Medium,0.016315431679129844,0.8,B,0.75,85.8473827328348,0.4742268041237113,0.004672897196261682,0.36524822695035464,0.6347517730496454,38.151812272325664
148.0,PLA Clamshell - Dessert,47.0,8.0,82.0,0.51,70.0,119.0,Desserts,Estimate,Medium,0.01495581237253569,0.82,B,0.75,86.50176750509857,0.4536082474226804,0.004005340453938585,0.35815602836879434,0.6418439716312057,37.519809259461546
149.0,PLA Clamshell - Takeaway,50.0,10.0,78.0,0.56,68.0,123.0,Meals,Estimate,Medium,0.01835486063902108,0.78,C,0.5,77.66580557443916,0.4845360824742268,0.0053404539385847796,0.3723404255319149,0.6276595744680851,38.371444151169165
150.0,Recycled Cardboard Box - Small Parcel,15.0,12.0,5.0,0.8,95.0,39.0,E-commerce,Estimate,Medium,0.034670292318150914,0.05,A,1.0,70.11318830727397,0.12371134020618557,0.006675567423230975,0.07446808510638298,0.925531914893617,32.91467807775286
151.0,Recycled Cardboard Box - Medium Parcel,16.0,15.0,5.0,0.82,95.0,41.0,E-commerce,Literature,High,0.03602991162474507,0.05,A,1.0,70.0588035350102,0.13402061855670103,0.008678237650200267,0.08156028368794327,0.9184397163120568,33.17436336113575
152.0,Recycled Cardboard Box - Large Parcel,17.0,18.0,5.0,0.85,95.0,43.0,E-commerce,Estimate,Medium,0.038069340584636305,0.05,A,1.0,69.97722637661454,0.14432989690721648,0.010680907877169559,0.08865248226950355,0.9113475177304965,33.43404864451864
153.0,Recycled Cardboard Box - Extra Heavy,18.0,22.0,5.0,0.9,93.0,45.0,Appliances,Estimate,Medium,0.04146838885112169,0.05,A,1.0,69.84126444595513,0.15463917525773196,0.01335113484646195,0.09574468085106383,0.9042553191489362,33.71376063017122
154.0,Recycled Cardboard Box - Archive,14.0,12.0,5.0,0.78,96.0,38.0,Document Storage,Estimate,Medium,0.03331067301155677,0.05,A,1.0,70.16757307953773,0.1134020618556701,0.006675567423230975,0.07092198581560284,0.9290780141843972,32.60868992245565
155.0,Bamboo Fiber Pulp Tray,16.0,10.0,90.0,0.4,80.0,60.0,Food Packaging,Literature,High,0.007477906186267848,0.9,B,0.75,89.20088375254929,0.13402061855670103,0.0053404539385847796,0.14893617021276595,0.851063829787234,31.052953254042603
156.0,Bamboo Fiber Clamshell,18.0,12.0,88.0,0.42,78.0,65.0,Takeaway Food,Estimate,Medium,0.008837525492861998,0.88,B,0.75,88.54649898028552,0.15463917525773196,0.006675567423230975,0.16666666666666666,0.8333333333333334,31.385834033006212
157.0,Bamboo Paper Cup Board,14.0,8.0,85.0,0.45,80.0,58.0,Hot Cups,Estimate,Medium,0.01087695445275323,0.85,B,0.75,87.56492182188987,0.1134020618556701,0.004005340453938585,0.14184397163120568,0.8581560283687943,30.400923538908792
158.0,Bamboo Molded Cushioning,15.0,9.0,88.0,0.43,78.0,62.0,Electronics Packaging,Estimate,Medium,0.009517335146159076,0.88,B,0.75,88.51930659415365,0.12371134020618557,0.004672897196261682,0.15602836879432624,0.8439716312056738,30.407789460305484
159.0,Bamboo Fiber Plate,13.0,7.0,92.0,0.39,82.0,57.0,Disposable Tableware,Estimate,Medium,0.00679809653297077,0.92,B,0.75,89.82807613868117,0.10309278350515463,0.0033377837116154874,0.13829787234042554,0.8617021276595744,30.074908681341878
160.0,Hemp Fiber Pulp,18.0,11.0,92.0,0.38,80.0,70.0,Premium Packaging,Estimate,Medium,0.006118286879673693,0.92,B,0.75,89.85526852481306,0.15463917525773196,0.006008010680907877,0.18439716312056736,0.8156028368794326,30.83389243711949
161.0,Hemp Paperboard,20.0,14.0,90.0,0.4,82.0,75.0,Boxes & Cartons,Estimate,Medium,0.007477906186267848,0.9,B,0.75,89.20088375254929,0.17525773195876287,0.00801068090787717,0.20212765957446807,0.7978723404255319,31.186799918352786
162.0,Hemp Fabric Bag,25.0,12.0,95.0,0.42,85.0,90.0,Reusable Bags,Estimate,Medium,0.008837525492861998,0.95,B,0.75,90.64649898028551,0.2268041237113402,0.006675567423230975,0.2553191489361702,0.7446808510638299,31.612857503065435
163.0,Hemp Molded Fiber Insert,17.0,10.0,90.0,0.41,80.0,72.0,Electronics Inserts,Estimate,Medium,0.00815771583956492,0.9,B,0.75,89.1736913664174,0.14432989690721648,0.0053404539385847796,0.19148936170212766,0.8085106382978724,30.188728643382372
164.0,Hemp Pulp Tray,16.0,9.0,92.0,0.39,82.0,68.0,Food Packaging,Estimate,Medium,0.00679809653297077,0.92,B,0.75,89.82807613868117,0.13402061855670103,0.004672897196261682,0.1773049645390071,0.8226950354609929,30.181862721985674
165.0,Mushroom Mycelium Foam,8.0,5.0,98.0,0.3,60.0,80.0,Cushioning,Literature,High,0.0006798096532970774,0.98,C,0.5,84.37280761386813,0.05154639175257732,0.0020026702269692926,0.2198581560283688,0.7801418439716312,25.52619109606111
166.0,Mushroom Mycelium Rigid Block,10.0,7.0,98.0,0.32,60.0,85.0,Protective Packaging,Literature,High,0.0020394289598912323,0.98,C,0.5,84.31842284160435,0.07216494845360824,0.0033377837116154874,0.2375886524822695,0.7624113475177305,25.859071875024707
167.0,Mushroom Mycelium Corner,9.0,6.0,98.0,0.31,60.0,82.0,Electronics Packaging,Estimate,Medium,0.0013596193065941549,0.98,C,0.5,84.34561522773623,0.061855670103092786,0.0026702269692923898,0.22695035460992907,0.7730496453900709,25.74582297490461
168.0,Mushroom Mycelium Insert,7.0,4.0,98.0,0.29,60.0,78.0,Small Appliances,Estimate,Medium,0.0,0.98,C,0.5,84.39999999999999,0.041237113402061855,0.0013351134846461949,0.2127659574468085,0.7872340425531915,25.306559217217604
169.0,Mushroom Mycelium Board,11.0,8.0,95.0,0.35,60.0,88.0,Panels & Liners,Estimate,Medium,0.00407885791978246,0.95,C,0.5,83.33684568320871,0.08247422680412371,0.004005340453938585,0.24822695035460993,0.75177304964539,25.97232077514481
170.0,Seaweed Bioplastic Film,25.0,6.0,90.0,0.4,65.0,100.0,Edible Wraps,Literature,High,0.007477906186267848,0.9,C,0.5,81.70088375254929,0.2268041237113402,0.0026702269692923898,0.2907801418439716,0.7092198581560284,30.42886750221323
171.0,Seaweed Bioplastic Pouch,28.0,7.0,88.0,0.42,65.0,105.0,Dry Foods,Estimate,Medium,0.008837525492861998,0.88,C,0.5,81.04649898028552,0.25773195876288657,0.0033377837116154874,0.30851063829787234,0.6914893617021276,31.154092712927756
172.0,Seaweed Bioplastic Coating,22.0,5.0,92.0,0.38,65.0,95.0,Fiber Barriers,Estimate,Medium,0.006118286879673693,0.92,C,0.5,82.35526852481307,0.1958762886597938,0.0020026702269692926,0.2730496453900709,0.7269503546099291,29.7036422914987
173.0,Seaweed Bioplastic Laminate,30.0,8.0,85.0,0.45,60.0,110.0,Snack Packs,Estimate,Medium,0.01087695445275323,0.85,C,0.5,80.06492182188988,0.27835051546391754,0.004005340453938585,0.3262411347517731,0.6737588652482269,31.466946789621662
174.0,Seaweed Bioplastic Rigid,32.0,9.0,80.0,0.5,60.0,115.0,Trays,Estimate,Medium,0.014276002719238614,0.8,C,0.5,78.42895989123045,0.29896907216494845,0.004672897196261682,0.34397163120567376,0.6560283687943262,31.779800866315576
175.0,Paper Honeycomb Board,18.0,25.0,80.0,1.1,85.0,70.0,Furniture Packaging,Literature,High,0.055064581917063225,0.8,B,0.75,84.29741672331747,0.15463917525773196,0.015353805073431242,0.18439716312056736,0.8156028368794326,31.11426626889519
176.0,Paper Honeycomb Panel,20.0,28.0,80.0,1.15,85.0,75.0,Pallet Tops,Estimate,Medium,0.058463630183548596,0.8,B,0.75,84.16145479265805,0.17525773195876287,0.017356475300400534,0.20212765957446807,0.7978723404255319,31.467173750128484
177.0,Paper Honeycomb Cushion,16.0,20.0,82.0,1.05,88.0,65.0,Void Fill,Estimate,Medium,0.051665533650577834,0.82,B,0.75,85.03337865397688,0.13402061855670103,0.012016021361815754,0.16666666666666666,0.8333333333333334,30.721305383122516
178.0,Paper Honeycomb Edge Protector,19.0,24.0,80.0,1.12,85.0,72.0,Edge Protection,Estimate,Medium,0.05642420122365738,0.8,B,0.75,84.24303195105371,0.16494845360824742,0.014686248331108143,0.19148936170212766,0.8085106382978724,31.293844743199312
179.0,Paper Honeycomb Pallet,22.0,30.0,78.0,1.2,82.0,80.0,Light Pallets,Estimate,Medium,0.06186267845003398,0.78,B,0.75,83.42549286199863,0.1958762886597938,0.018691588785046728,0.2198581560283688,0.7801418439716312,31.800054529092094
180.0,Recycled Paper Honeycomb,18.0,25.0,82.0,0.95,90.0,68.0,Furniture Packaging,Estimate,Medium,0.04486743711760706,0.82,A,1.0,92.80530251529571,0.15463917525773196,0.015353805073431242,0.1773049645390071,0.8226950354609929,31.327032226342
181.0,Bio-PE (Sugarcane-based),55.0,15.0,15.0,1.5,75.0,140.0,Bottles & Caps,Literature,High,0.08225696804894629,0.15,B,0.75,63.70972127804215,0.5360824742268041,0.008678237650200267,0.4326241134751773,0.5673758865248226,38.72492269432285
182.0,Bio-PE Film,50.0,13.0,20.0,1.4,75.0,135.0,Flex Packaging,Estimate,Medium,0.07545887151597551,0.2,B,0.75,65.48164513936098,0.4845360824742268,0.007343124165554072,0.4148936170212766,0.5851063829787234,37.1549285132974
183.0,Bio-PE Rigid,58.0,17.0,10.0,1.6,70.0,145.0,Containers,Estimate,Medium,0.08905506458191706,0.1,B,0.75,61.93779741672331,0.5670103092783505,0.010013351134846462,0.450354609929078,0.549645390070922,39.47017460730707
184.0,Bio-PE Shrink,52.0,14.0,20.0,1.45,75.0,138.0,Shrink Wrap,Estimate,Medium,0.0788579197824609,0.2,B,0.75,65.34568320870156,0.5051546391752577,0.00801068090787717,0.425531914893617,0.574468085106383,37.680548547438114
185.0,Bio-PE Coating,48.0,12.0,25.0,1.35,78.0,132.0,Paper Coatings,Estimate,Medium,0.07205982324949015,0.25,B,0.75,67.1176070700204,0.4639175257731959,0.006675567423230975,0.40425531914893614,0.5957446808510638,36.62930847915668
186.0,Paper-PLA Laminate,18.0,12.0,60.0,1.0,75.0,120.0,Hot Cups,Literature,High,0.04826648538409245,0.6,B,0.75,78.56934058463631,0.15463917525773196,0.006675567423230975,0.3617021276595745,0.6382978723404256,25.53477020321897
187.0,Paper-PE Laminate,20.0,15.0,5.0,2.5,65.0,90.0,Beverage Cartons,Literature,High,0.15023793337865396,0.05,C,0.5,50.49048266485384,0.17525773195876287,0.008678237650200267,0.2553191489361702,0.7446808510638299,29.611081939771424
188.0,Paper-BioPE Laminate,19.0,14.0,30.0,1.8,70.0,110.0,Beverage Cartons,Estimate,Medium,0.1026512576478586,0.3,B,0.75,67.39394969408565,0.16494845360824742,0.00801068090787717,0.3262411347517731,0.6737588652482269,27.051024529013016
