category,product_weight_kg,fragility_index,shipping_type,material_type,packaging_type,supplier_region,biodegradation_time_days,recycled_content_percent,reusability_percent,load_handling_score,moisture_resistance_score,thermal_resistance_score,material_suitability_score,supplier_sustainability_compliance_percent,co2_impact_index,co2_impact_score,cost_impact_score,final_sustainability_score
Electronics,0.4,4,Road,Plastic,Foldable & Stackable Containers,APAC,50911.0,42.0,89.0,7.0,8.0,8.0,-20287.45,90.0,1,0.5776690768139215,0.6023946750645199,0.4857221131016206
Electronics,0.4,4,Road,Plastic,Foldable & Stackable Containers,EU,37036.0,42.0,87.0,9.0,9.0,7.0,-14737.95,96.0,1,0.5813728373821562,0.7239545941109924,0.6259477750747523
Electronics,0.4,4,Road,Plastic,Foldable & Stackable Containers,APAC,52407.0,38.0,87.0,9.0,9.0,7.0,-20887.750000000004,97.0,1,0.5630921637384845,0.7248748645728607,0.4705588270488012
Electronics,0.4,4,Road,Plastic,Foldable & Stackable Containers,LATAM,52150.0,41.0,86.0,7.0,9.0,8.0,-20784.15,90.0,1,0.537416372659931,0.7585876359427978,0.4731765352986947
Electronics,0.4,4,Road,Plastic,Foldable & Stackable Containers,LATAM,40250.0,36.0,94.0,9.0,9.0,6.0,-16023.9,96.0,2,0.6419903952818437,0.5858541052741763,0.5934528168948847
Electronics,0.4,4,Road,Plastic,Foldable & Stackable Containers,LATAM,35850.0,44.0,87.0,9.0,8.0,8.0,-14262.85,89.0,1,0.5611400154365098,0.6398993661333714,0.6379473334141245
Electronics,0.4,4,Road,Plastic,Foldable & Stackable Containers,ROW,10935.0,36.0,92.0,8.0,7.0,7.0,-4298.4,91.0,2,0.6614132704866482,0.6531918132670833,0.889726923846231
Electronics,0.4,4,Road,Plastic,Foldable & Stackable Containers,APAC,69350.0,41.0,89.0,7.0,9.0,8.0,-27663.4,90.0,1,0.6658747998990242,0.6023946750645199,0.2993578562242187
Electronics,0.4,4,Road,Plastic,Foldable & Stackable Containers,EMEA,52150.0,41.0,86.0,9.0,8.0,8.0,-20784.15,90.0,1,0.5274467862227928,0.7652279420243112,0.4731762621346275
Electronics,0.4,4,Road,Plastic,Foldable & Stackable Containers,AMERICAS,46640.0,42.0,94.0,9.0,9.0,7.0,-18577.8,88.0,2,0.674468010361532,0.5708968140056011,0.5289242149108463
Electronics,0.4,4,Road,Plastic,Foldable & Stackable Containers,ROW,35850.0,44.0,87.0,8.0,8.0,7.0,-14262.85,89.0,1,0.6007318717314163,0.5915059733651125,0.6379474444187829
Electronics,0.4,4,Road,Plastic,Foldable & Stackable Containers,APAC,60408.0,40.0,92.0,8.0,7.0,7.0,-24086.2,88.0,2,0.693604084082944,0.5927300657289546,0.3897446719659242
Electronics,0.4,4,Road,Plastic,Foldable & Stackable Containers,AMERICAS,52407.0,38.0,87.0,8.0,9.0,8.0,-20887.750000000004,97.0,2,0.6262913935684407,0.7253043819251674,0.4705624389866411
Electronics,0.4,4,Road,Plastic,Foldable & Stackable Containers,ROW,69350.0,41.0,89.0,9.0,8.0,8.0,-27663.4,90.0,2,0.701962723702909,0.6180921474224337,0.29936060196564934
Electronics,0.4,4,Road,Plastic,Foldable & Stackable Containers,APAC,52150.0,41.0,86.0,7.0,9.0,8.0,-20784.15,90.0,1,0.5300108649841277,0.7615062965911594,0.4731762433433864
Electronics,0.4,4,Road,Plastic,Foldable & Stackable Containers,ROW,35850.0,44.0,87.0,9.0,8.0,8.0,-14262.85,89.0,1,0.560351261814676,0.5915059733651125,0.6379451487367467
Electronics,0.4,4,Road,Plastic,Foldable & Stackable Containers,LATAM,46640.0,42.0,94.0,8.0,8.0,8.0,-18577.8,88.0,2,0.6391766347291439,0.6069267546669441,0.528923801712033
Electronics,0.4,4,Road,Plastic,Foldable & Stackable Containers,EMEA,52407.0,38.0,87.0,9.0,8.0,7.0,-20887.750000000004,97.0,1,0.5551676757357087,0.7276367989484851,0.47055849865884397
Electronics,0.4,4,Road,Plastic,Foldable & Stackable Containers,AMERICAS,60408.0,40.0,92.0,9.0,8.0,8.0,-24086.2,88.0,2,0.7143127905875709,0.5919003627768522,0.38974581259123203
Electronics,0.4,4,Road,Plastic,Foldable & Stackable Containers,APAC,40250.0,36.0,94.0,9.0,9.0,6.0,-16023.9,96.0,1,0.5986046888336511,0.5660314231862815,0.5934494738599448
Cosmetics,0.3,2,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),APAC,65.0,93.0,31.0,3.0,3.0,3.0,54.3,88.0,1,0.3014995471390345,0.2837386416079887,0.9996704713536433
Cosmetics,0.3,2,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),ROW,65.0,89.0,31.0,1.0,1.0,4.0,52.9,81.0,0,0.2389403142274137,0.2158202803494678,0.999628537594035
Cosmetics,0.3,2,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),LATAM,122.0,92.0,28.0,3.0,2.0,3.0,30.399999999999995,81.0,0,0.2129093151888683,0.2281599207239413,0.9990590923453313
Cosmetics,0.3,2,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),LATAM,31.0,90.0,34.0,1.0,1.0,3.0,67.6,79.0,0,0.247656776023804,0.2051084600315998,0.9999999866619208
Cosmetics,0.3,2,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),EMEA,145.0,85.0,33.0,3.0,3.0,4.0,20.0,80.0,1,0.2820807819418569,0.203064775034595,0.998799136762712
Cosmetics,0.3,2,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),EU,62.0,94.0,34.0,3.0,1.0,4.0,56.6,76.0,1,0.3022959364655242,0.203395977737318,0.999725078532172
Cosmetics,0.3,2,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),AMERICAS,81.0,89.0,31.0,3.0,2.0,3.0,46.5,86.0,0,0.2158861588209681,0.2830598070074521,0.9994684903135569
Cosmetics,0.3,2,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),EU,157.0,91.0,33.0,1.0,3.0,2.0,17.299999999999997,75.0,0,0.2180857453155376,0.203395977737318,0.9987272919012022
Cosmetics,0.3,2,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),EMEA,104.0,84.0,32.0,2.0,1.0,3.0,35.8,84.0,0,0.2067331787525399,0.2240257239377363,0.9991950010579247
Cosmetics,0.3,2,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),APAC,176.0,87.0,30.0,1.0,2.0,2.0,7.549999999999997,80.0,0,0.2097214588480601,0.2770394907689634,0.9984837179552701
Cosmetics,0.3,2,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),LATAM,44.0,84.0,27.0,2.0,2.0,4.0,58.55,86.0,0,0.2615029143586701,0.2568641924181133,0.999774394588093
Cosmetics,0.3,2,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),AMERICAS,171.0,87.0,36.0,2.0,2.0,3.0,11.049999999999995,78.0,0,0.2080692594483418,0.2153150420725226,0.9985693297660893
Cosmetics,0.3,2,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),LATAM,66.0,92.0,31.0,3.0,3.0,2.0,53.55,80.0,0,0.2503156147068403,0.2239153228479998,0.9996459658857872
Cosmetics,0.3,2,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),EU,133.0,88.0,28.0,2.0,3.0,4.0,24.599999999999994,82.0,0,0.2507774426850121,0.2239061686878704,0.9989145076009672
Cosmetics,0.3,2,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),LATAM,139.0,88.0,29.0,1.0,3.0,4.0,22.45,84.0,1,0.2746540723187072,0.2426511993737601,0.9988623694892657
Cosmetics,0.3,2,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),APAC,119.0,94.0,30.0,3.0,3.0,3.0,32.8,78.0,0,0.2471500481021705,0.2697542145711772,0.9991235193370351
Cosmetics,0.3,2,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),AMERICAS,170.0,88.0,29.0,3.0,2.0,3.0,10.049999999999995,74.0,0,0.2086602054856511,0.2599681668541477,0.9985460706575711
Cosmetics,0.3,2,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),EMEA,122.0,91.0,33.0,3.0,2.0,2.0,31.3,85.0,0,0.2098855171549188,0.2065940708099099,0.9990807072901114
Cosmetics,0.3,2,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),EMEA,137.0,92.0,33.0,2.0,2.0,4.0,25.649999999999995,79.0,0,0.2215609051496657,0.2029274287758777,0.9989384494935206
Cosmetics,0.3,2,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),EMEA,177.0,91.0,33.0,2.0,3.0,4.0,9.299999999999995,84.0,0,0.2380798706276104,0.2100973449839629,0.9985265876675308
Cosmetics,0.3,2,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),LATAM,176.0,88.0,32.0,2.0,2.0,4.0,8.399999999999995,83.0,0,0.2306946586159755,0.2174662239276006,0.9985037532042301
Cosmetics,0.3,2,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),AMERICAS,165.0,84.0,33.0,3.0,1.0,4.0,11.65,80.0,0,0.2381746585184738,0.2183666079345428,0.9985863365167417
Cosmetics,0.3,2,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),ROW,179.0,88.0,34.0,1.0,2.0,3.0,7.699999999999996,78.0,0,0.2130322431668442,0.2052343270814713,0.9984845212038933
Cosmetics,0.3,2,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),APAC,126.0,87.0,33.0,3.0,3.0,3.0,28.3,84.0,0,0.2250072820224757,0.2265395489741934,0.9990066474538436
Cosmetics,0.3,2,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),APAC,152.0,92.0,32.0,2.0,3.0,4.0,19.399999999999995,78.0,0,0.2314346204846883,0.2703709067397065,0.9987840732901312
Cosmetics,0.3,2,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),EU,165.0,91.0,30.0,3.0,3.0,3.0,13.349999999999998,79.0,0,0.2166296239174203,0.2210977757362344,0.9986281865867207
Cosmetics,0.3,2,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),LATAM,141.0,87.0,31.0,1.0,2.0,3.0,21.8,85.0,0,0.2218508558573718,0.2245421349328404,0.9988421431797496
Cosmetics,0.3,2,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),APAC,104.0,89.0,31.0,2.0,2.0,3.0,37.3,79.0,0,0.2044783992551814,0.2700151545995264,0.9992348071422638
Cosmetics,0.3,2,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),ROW,179.0,88.0,34.0,2.0,3.0,4.0,7.699999999999996,78.0,0,0.2410258933572139,0.2052343270814713,0.9984861126736607
Cosmetics,0.3,2,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),AMERICAS,104.0,85.0,32.0,3.0,2.0,3.0,36.14999999999999,84.0,0,0.2089103037346281,0.2628556353551413,0.9992056852965293
Cosmetics,0.3,2,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),LATAM,141.0,92.0,30.0,2.0,2.0,3.0,23.3,85.0,0,0.209754988900951,0.2270011493529452,0.9988794649803546
Cosmetics,0.3,2,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),LATAM,122.0,91.0,33.0,1.0,2.0,3.0,31.3,85.0,0,0.2060232562180401,0.209999601856278,0.9990806383004751
Cosmetics,0.3,2,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),LATAM,133.0,88.0,29.0,2.0,2.0,3.0,24.849999999999994,82.0,0,0.2059800166313639,0.2284121904844003,0.9989184768519298
Cosmetics,0.3,2,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),APAC,171.0,87.0,36.0,3.0,3.0,3.0,11.049999999999995,78.0,0,0.220547250208945,0.2235515208176726,0.9985704033502455
Cosmetics,0.3,2,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),AMERICAS,133.0,88.0,29.0,1.0,3.0,2.0,24.849999999999994,82.0,0,0.2241515894083469,0.2605333113538223,0.9989209302421469
Cosmetics,0.3,2,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),AMERICAS,104.0,89.0,31.0,2.0,3.0,2.0,37.3,79.0,0,0.2127047714239655,0.2604869985574991,0.9992348535091178
Cosmetics,0.3,2,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),EMEA,141.0,92.0,30.0,3.0,3.0,3.0,23.3,85.0,0,0.2361511623838837,0.2219883191574973,0.9988807439768911
Electronics,2.5,5,Air,Plastic,Foldable & Stackable Containers,APAC,52407.0,38.0,87.0,8.0,8.0,6.0,-20887.750000000004,97.0,1,0.5777534254976032,0.7242488538730846,0.4705596328769979
Electronics,2.5,5,Air,Plastic,Foldable & Stackable Containers,AMERICAS,73043.0,41.0,82.0,8.0,9.0,6.0,-29142.35,91.0,2,0.6746469609212805,0.7641416050271352,0.26199664818300344
Electronics,2.5,5,Air,Plastic,Foldable & Stackable Containers,LATAM,58200.0,41.0,94.0,8.0,9.0,6.0,-23202.15,87.0,1,0.6429267810282165,0.6946256429118218,0.4120837247989143
Electronics,2.5,5,Air,Plastic,Foldable & Stackable Containers,EMEA,15440.0,34.0,89.0,8.0,7.0,7.0,-6101.85,91.0,1,0.6215138936945239,0.6554727385093753,0.8441567058055959
Electronics,2.5,5,Air,Plastic,Foldable & Stackable Containers,ROW,40345.0,41.0,88.0,7.0,9.0,7.0,-16061.65,98.0,1,0.5765238929199535,0.6366794592885086,0.5924975073245352
Electronics,2.5,5,Air,Plastic,Foldable & Stackable Containers,EMEA,98971.0,42.0,91.0,8.0,8.0,8.0,-39510.95,93.0,1,0.5996533436391915,0.5987181983040508,4.740370294886142e-08
Electronics,2.5,5,Air,Plastic,Foldable & Stackable Containers,APAC,69350.0,36.0,89.0,9.0,9.0,7.0,-27665.15,90.0,2,0.6878215749521535,0.6008008290714882,0.2993148159254298
Electronics,2.5,5,Air,Plastic,Foldable & Stackable Containers,EMEA,70484.0,41.0,89.0,9.0,8.0,8.0,-28117.000000000004,96.0,1,0.6071944642292151,0.6000167845800791,0.2878932335580788
Electronics,2.5,5,Air,Plastic,Foldable & Stackable Containers,ROW,53148.0,40.0,90.0,7.0,9.0,7.0,-21182.7,88.0,2,0.6990300465598103,0.6302482536377307,0.46310982376346116
Electronics,2.5,5,Air,Plastic,Foldable & Stackable Containers,EMEA,66060.0,42.0,95.0,8.0,8.0,8.0,-26345.55,94.0,1,0.570785937494119,0.5796936558508761,0.33264976667101503
Electronics,2.5,5,Air,Plastic,Foldable & Stackable Containers,ROW,50911.0,42.0,89.0,8.0,9.0,6.0,-20287.45,90.0,2,0.6417792626513804,0.6202619532126401,0.485726547882867
Electronics,2.5,5,Air,Plastic,Foldable & Stackable Containers,EMEA,21746.0,39.0,83.0,9.0,8.0,7.0,-8624.0,82.0,2,0.631960826675888,0.7564803388378187,0.7804342112024246
Electronics,2.5,5,Air,Plastic,Foldable & Stackable Containers,ROW,46640.0,42.0,94.0,9.0,8.0,7.0,-18577.8,88.0,1,0.6409135212598852,0.6144395564484237,0.528924232653412
Electronics,2.5,5,Air,Plastic,Foldable & Stackable Containers,APAC,84051.0,44.0,94.0,9.0,8.0,8.0,-33541.5,89.0,2,0.6821726645289066,0.5661648863007092,0.15083431733945618
Electronics,2.5,5,Air,Plastic,Foldable & Stackable Containers,EMEA,78380.0,39.0,87.0,9.0,9.0,8.0,-31276.6,87.0,1,0.6017287220826575,0.736879910942945,0.2080648718286892
Electronics,2.5,5,Air,Plastic,Foldable & Stackable Containers,EU,22417.0,38.0,89.0,7.0,9.0,7.0,-8891.250000000002,98.0,2,0.6527458023806106,0.6006666683414223,0.773675855999507
Electronics,2.5,5,Air,Plastic,Foldable & Stackable Containers,EU,86303.0,40.0,86.0,9.0,9.0,8.0,-34445.700000000004,85.0,1,0.5946402668706974,0.7502719623941773,0.1279909202894963
Electronics,2.5,5,Air,Plastic,Foldable & Stackable Containers,LATAM,89433.0,43.0,90.0,8.0,9.0,8.0,-35695.65,91.0,2,0.680674779692812,0.65654344498784,0.09640898668781536
Electronics,2.5,5,Air,Plastic,Foldable & Stackable Containers,EMEA,51800.0,38.0,93.0,7.0,9.0,7.0,-20643.45,86.0,2,0.6870511519091079,0.7094262678048129,0.4767379571063172
Electronics,2.5,5,Air,Plastic,Foldable & Stackable Containers,LATAM,52150.0,41.0,86.0,7.0,9.0,8.0,-20784.15,90.0,1,0.5393894722019996,0.7632177868473068,0.4731768522053668
Electronics,2.5,5,Air,Plastic,Foldable & Stackable Containers,EU,61952.0,43.0,89.0,8.0,9.0,7.0,-24703.500000000004,89.0,1,0.6212563629652551,0.6257917302908874,0.3741446060797259
Electronics,2.5,5,Air,Plastic,Foldable & Stackable Containers,EU,35850.0,44.0,87.0,8.0,7.0,7.0,-14262.85,89.0,2,0.6259695308509107,0.6495792531301817,0.6379514470639062
Electronics,2.5,5,Air,Plastic,Foldable & Stackable Containers,APAC,68093.0,43.0,89.0,8.0,9.0,8.0,-27159.9,92.0,1,0.5705276866209094,0.5838747256895186,0.3120736292414316
Electronics,2.5,5,Air,Plastic,Foldable & Stackable Containers,APAC,10935.0,36.0,92.0,8.0,7.0,6.0,-4298.4,91.0,1,0.616232910712901,0.6237118684808847,0.8897230517630602
Electronics,2.5,5,Air,Plastic,Foldable & Stackable Containers,LATAM,84260.0,38.0,94.0,8.0,8.0,6.0,-33627.2,88.0,2,0.707101938052213,0.6054164459001894,0.1486720750244687
Electronics,2.5,5,Air,Plastic,Foldable & Stackable Containers,LATAM,37036.0,41.0,87.0,7.0,7.0,6.0,-14738.3,96.0,2,0.6315223110450743,0.7166201574749324,0.6259414583125893
Electronics,2.5,5,Air,Plastic,Foldable & Stackable Containers,ROW,62453.0,36.0,92.0,8.0,9.0,8.0,-24905.6,90.0,2,0.7099223913418116,0.6382677485593922,0.3690437064863511
Electronics,2.5,5,Air,Plastic,Foldable & Stackable Containers,APAC,68326.0,41.0,89.0,9.0,8.0,8.0,-27253.800000000003,86.0,2,0.6859117335695731,0.681948451989477,0.3097119396795907
Electronics,2.5,5,Air,Plastic,Foldable & Stackable Containers,LATAM,60408.0,40.0,92.0,8.0,9.0,6.0,-24086.2,88.0,2,0.6957218944480761,0.619835826226502,0.3897459909153081
Electronics,2.5,5,Air,Plastic,Foldable & Stackable Containers,EU,86202.0,38.0,88.0,8.0,7.0,7.0,-34405.5,94.0,1,0.5953270276384214,0.7183035424873547,0.12900528539685072
Electronics,2.5,5,Air,Plastic,Foldable & Stackable Containers,AMERICAS,41490.0,36.0,88.0,7.0,7.0,7.0,-16521.4,86.0,1,0.6433556496941324,0.7337665144676087,0.5808890252492052
Electronics,2.5,5,Air,Plastic,Foldable & Stackable Containers,APAC,40250.0,36.0,94.0,9.0,9.0,6.0,-16023.9,96.0,1,0.5979159105409139,0.5673371709681188,0.5934494924390723
Electronics,2.5,5,Air,Plastic,Foldable & Stackable Containers,APAC,35850.0,44.0,87.0,9.0,8.0,8.0,-14262.85,89.0,1,0.5562041037529751,0.6502402948431116,0.6379475100523563
Electronics,2.5,5,Air,Plastic,Foldable & Stackable Containers,APAC,52150.0,41.0,86.0,8.0,9.0,6.0,-20784.15,90.0,1,0.5641541376289911,0.7630054190993811,0.47317825071342773
Electronics,2.5,5,Air,Plastic,Foldable & Stackable Containers,AMERICAS,69350.0,41.0,89.0,8.0,8.0,7.0,-27663.4,90.0,2,0.7162679903466402,0.5996218459068976,0.29936059852482627
Electronics,2.5,5,Air,Plastic,Foldable & Stackable Containers,EU,46640.0,42.0,94.0,8.0,8.0,8.0,-18577.8,88.0,1,0.6278348041352946,0.5985968772246008,0.5289227885899714
Electronics,2.5,5,Air,Plastic,Foldable & Stackable Containers,LATAM,60408.0,40.0,92.0,9.0,8.0,7.0,-24086.2,88.0,1,0.6794393922979869,0.619835826226502,0.38974506523717267
Electronics,2.5,5,Air,Plastic,Foldable & Stackable Containers,APAC,50911.0,42.0,89.0,7.0,8.0,8.0,-20287.45,90.0,1,0.5764255206880752,0.6008008290714882,0.4857219719281698
Electronics,2.5,5,Air,Plastic,Foldable & Stackable Containers,EU,37036.0,42.0,87.0,9.0,9.0,7.0,-14737.95,96.0,1,0.5807348977145828,0.7258709839583957,0.62594782354519
Electronics,2.5,5,Air,Plastic,Foldable & Stackable Containers,APAC,52407.0,38.0,87.0,9.0,9.0,7.0,-20887.750000000004,97.0,1,0.5632696244188626,0.7242488538730846,0.4705588094569946
Electronics,2.5,5,Air,Plastic,Foldable & Stackable Containers,LATAM,52150.0,41.0,86.0,7.0,9.0,8.0,-20784.15,90.0,1,0.5393894722019996,0.7632177868473068,0.4731768522053668
Electronics,2.5,5,Air,Plastic,Foldable & Stackable Containers,LATAM,40250.0,36.0,94.0,9.0,9.0,6.0,-16023.9,96.0,2,0.6400132471007842,0.5874788324342948,0.5934527763332461
Electronics,2.5,5,Air,Plastic,Foldable & Stackable Containers,LATAM,35850.0,44.0,87.0,9.0,8.0,8.0,-14262.85,89.0,1,0.5627562180277703,0.6415239908434225,0.6379474971338948
Electronics,2.5,5,Air,Plastic,Foldable & Stackable Containers,ROW,10935.0,36.0,92.0,8.0,7.0,7.0,-4298.4,91.0,2,0.6612894946051647,0.6556379461016073,0.8897270249713665
Electronics,2.5,5,Air,Plastic,Foldable & Stackable Containers,APAC,69350.0,41.0,89.0,7.0,9.0,8.0,-27663.4,90.0,1,0.6632191127615155,0.6008008290714882,0.29935763476956845
Electronics,2.5,5,Air,Plastic,Foldable & Stackable Containers,EMEA,52150.0,41.0,86.0,9.0,8.0,8.0,-20784.15,90.0,1,0.5294198857648614,0.7682147864512134,0.47317650637836084
Electronics,2.5,5,Air,Plastic,Foldable & Stackable Containers,AMERICAS,46640.0,42.0,94.0,9.0,9.0,7.0,-18577.8,88.0,2,0.6753354664183502,0.5684025083103585,0.5289241539346612
Electronics,2.5,5,Air,Plastic,Foldable & Stackable Containers,ROW,35850.0,44.0,87.0,8.0,8.0,7.0,-14262.85,89.0,1,0.6009087906067504,0.5921254879194324,0.6379474818702132
Electronics,2.5,5,Air,Plastic,Foldable & Stackable Containers,APAC,60408.0,40.0,92.0,8.0,7.0,7.0,-24086.2,88.0,2,0.6932720630432865,0.5901288944753685,0.38974453807281856
Electronics,2.5,5,Air,Plastic,Foldable & Stackable Containers,AMERICAS,52407.0,38.0,87.0,8.0,9.0,8.0,-20887.750000000004,97.0,2,0.6277591965314469,0.7247673546645207,0.4705624986868378
Electronics,2.5,5,Air,Plastic,Foldable & Stackable Containers,ROW,69350.0,41.0,89.0,9.0,8.0,8.0,-27663.4,90.0,2,0.6993070365654004,0.6202619532126401,0.29936054693035147
Electronics,2.5,5,Air,Plastic,Foldable & Stackable Containers,APAC,52150.0,41.0,86.0,7.0,9.0,8.0,-20784.15,90.0,1,0.5319839645261963,0.7630054190993811,0.4731764218037443
Electronics,2.5,5,Air,Plastic,Foldable & Stackable Containers,ROW,35850.0,44.0,87.0,9.0,8.0,8.0,-14262.85,89.0,1,0.5619674644059365,0.5921254879194324,0.6379452680130373
Electronics,2.5,5,Air,Plastic,Foldable & Stackable Containers,LATAM,46640.0,42.0,94.0,8.0,8.0,8.0,-18577.8,88.0,2,0.6393803229790205,0.6054164459001894,0.528923746509824
Electronics,2.5,5,Air,Plastic,Foldable & Stackable Containers,EMEA,52407.0,38.0,87.0,9.0,8.0,7.0,-20887.750000000004,97.0,1,0.5540567665277646,0.7273926826657257,0.4705584247082182
Electronics,2.5,5,Air,Plastic,Foldable & Stackable Containers,AMERICAS,60408.0,40.0,92.0,9.0,8.0,8.0,-24086.2,88.0,2,0.7132331454788597,0.589154695666658,0.38974562980562805
Electronics,2.5,5,Air,Plastic,Foldable & Stackable Containers,APAC,40250.0,36.0,94.0,9.0,9.0,6.0,-16023.9,96.0,1,0.5979159105409139,0.5673371709681188,0.5934494924390723
Electronics,0.5,4,Air,Plastic,Foldable & Stackable Containers,APAC,52407.0,38.0,87.0,8.0,8.0,6.0,-20887.750000000004,97.0,1,0.5767326611850565,0.7263949199932427,0.4705596697391494
Electronics,0.5,4,Air,Plastic,Foldable & Stackable Containers,AMERICAS,73043.0,41.0,82.0,8.0,9.0,6.0,-29142.35,91.0,2,0.674958400586876,0.7667076287460264,0.2619967793518985
Electronics,0.5,4,Air,Plastic,Foldable & Stackable Containers,LATAM,58200.0,41.0,94.0,8.0,9.0,6.0,-23202.15,87.0,1,0.6436380667397776,0.6968134536774104,0.41208386197585717
Electronics,0.5,4,Air,Plastic,Foldable & Stackable Containers,EMEA,15440.0,34.0,89.0,8.0,7.0,7.0,-6101.85,91.0,1,0.6222917493099744,0.6563114559556269,0.8441567871135486
Electronics,0.5,4,Air,Plastic,Foldable & Stackable Containers,ROW,40345.0,41.0,88.0,7.0,9.0,7.0,-16061.65,98.0,1,0.5767914984957285,0.6348943557572049,0.5924974436053532
Electronics,0.5,4,Air,Plastic,Foldable & Stackable Containers,EMEA,98971.0,42.0,91.0,8.0,8.0,8.0,-39510.95,93.0,1,0.600178127651675,0.5978545743300414,3.905093935428654e-08
Electronics,0.5,4,Air,Plastic,Foldable & Stackable Containers,APAC,69350.0,36.0,89.0,9.0,9.0,7.0,-27665.15,90.0,2,0.6885382515614259,0.5999902213087418,0.29931482082621647
Electronics,0.5,4,Air,Plastic,Foldable & Stackable Containers,EMEA,70484.0,41.0,89.0,9.0,8.0,8.0,-28117.000000000004,96.0,1,0.6075186049602062,0.5991531606060696,0.2878932137985242
